,open_covid_region_code,date,hospitalized_new
2294,FR-77,2020-05-21,80.0
2295,FR-77,2020-05-28,81.0
2296,FR-77,2020-06-04,51.0
2297,FR-77,2020-06-11,22.0
2298,FR-77,2020-06-18,24.0
2299,FR-77,2020-06-25,14.0
2300,FR-77,2020-07-02,17.0
2301,FR-77,2020-07-09,3.0
2302,FR-77,2020-07-16,17.0
2303,FR-77,2020-07-23,18.0
2304,FR-77,2020-07-30,33.0
2305,FR-77,2020-08-06,34.0
2306,FR-77,2020-08-13,26.0
2307,FR-77,2020-08-20,21.0
2308,FR-77,2020-08-27,21.0
2309,FR-77,2020-09-03,37.0
2310,FR-77,2020-09-10,47.0
2311,FR-77,2020-09-17,73.0
2312,FR-77,2020-09-24,108.0
2313,FR-77,2020-10-01,6.0
2314,FR-78,2020-03-19,392.0
2315,FR-78,2020-03-26,844.0
2316,FR-78,2020-04-02,612.0
2317,FR-78,2020-04-09,375.0
2318,FR-78,2020-04-16,296.0
2319,FR-78,2020-04-23,199.0
2320,FR-78,2020-04-30,118.0
2321,FR-78,2020-05-07,80.0
2322,FR-78,2020-05-14,99.0
2323,FR-78,2020-05-21,46.0
2324,FR-78,2020-05-28,28.0
2325,FR-78,2020-06-04,23.0
2326,FR-78,2020-06-11,14.0
2327,FR-78,2020-06-18,34.0
2328,FR-78,2020-06-25,23.0
2329,FR-78,2020-07-02,21.0
2330,FR-78,2020-07-09,21.0
2331,FR-78,2020-07-16,33.0
2332,FR-78,2020-07-23,27.0
2333,FR-78,2020-07-30,24.0
2334,FR-78,2020-08-06,24.0
2335,FR-78,2020-08-13,30.0
2336,FR-78,2020-08-20,22.0
2337,FR-78,2020-08-27,55.0
2338,FR-78,2020-09-03,38.0
2339,FR-78,2020-09-10,61.0
2340,FR-78,2020-09-17,86.0
2341,FR-78,2020-09-24,90.0
2342,FR-78,2020-10-01,16.0
2343,FR-79,2020-03-19,24.0
2344,FR-79,2020-03-26,28.0
2345,FR-79,2020-04-02,24.0
2346,FR-79,2020-04-09,16.0
2347,FR-79,2020-04-16,7.0
2348,FR-79,2020-04-23,6.0
2349,FR-79,2020-04-30,3.0
2350,FR-79,2020-05-07,1.0
2351,FR-79,2020-05-14,2.0
2352,FR-79,2020-05-21,3.0
2353,FR-79,2020-05-28,1.0
2354,FR-79,2020-06-04,1.0
2355,FR-79,2020-06-11,0.0
2356,FR-79,2020-06-18,0.0
2357,FR-79,2020-06-25,1.0
2358,FR-79,2020-07-02,0.0
2359,FR-79,2020-07-09,1.0
2360,FR-79,2020-07-16,0.0
2361,FR-79,2020-07-23,1.0
2362,FR-79,2020-07-30,0.0
2363,FR-79,2020-08-06,1.0
2364,FR-79,2020-08-13,1.0
2365,FR-79,2020-08-20,1.0
2366,FR-79,2020-08-27,1.0
2367,FR-79,2020-09-03,0.0
2368,FR-79,2020-09-10,1.0
2369,FR-79,2020-09-17,4.0
2370,FR-79,2020-09-24,7.0
2371,FR-79,2020-10-01,0.0
2372,FR-80,2020-03-19,175.0
2373,FR-80,2020-03-26,227.0
2374,FR-80,2020-04-02,250.0
2375,FR-80,2020-04-09,158.0
2376,FR-80,2020-04-16,115.0
2377,FR-80,2020-04-23,69.0
2378,FR-80,2020-04-30,37.0
2379,FR-80,2020-05-07,20.0
2380,FR-80,2020-05-14,12.0
2381,FR-80,2020-05-21,6.0
2382,FR-80,2020-05-28,9.0
2383,FR-80,2020-06-04,4.0
2384,FR-80,2020-06-11,2.0
2385,FR-80,2020-06-18,1.0
2386,FR-80,2020-06-25,0.0
2387,FR-80,2020-07-02,1.0
2388,FR-80,2020-07-09,2.0
2389,FR-80,2020-07-16,0.0
2390,FR-80,2020-07-23,1.0
2391,FR-80,2020-07-30,3.0
2392,FR-80,2020-08-06,4.0
2393,FR-80,2020-08-13,2.0
2394,FR-80,2020-08-20,1.0
2395,FR-80,2020-08-27,1.0
2396,FR-80,2020-09-03,3.0
2397,FR-80,2020-09-10,6.0
2398,FR-80,2020-09-17,12.0
2399,FR-80,2020-09-24,25.0
2400,FR-80,2020-10-01,2.0
2401,FR-81,2020-03-19,17.0
2402,FR-81,2020-03-26,47.0
2403,FR-81,2020-04-02,35.0
2404,FR-81,2020-04-09,19.0
2405,FR-81,2020-04-16,6.0
2406,FR-81,2020-04-23,11.0
2407,FR-81,2020-04-30,8.0
2408,FR-81,2020-05-07,10.0
2409,FR-81,2020-05-14,0.0
2410,FR-81,2020-05-21,1.0
2411,FR-81,2020-05-28,0.0
2412,FR-81,2020-06-04,1.0
2413,FR-81,2020-06-11,0.0
2414,FR-81,2020-06-18,0.0
2415,FR-81,2020-06-25,0.0
2416,FR-81,2020-07-02,0.0
2417,FR-81,2020-07-09,0.0
2418,FR-81,2020-07-16,0.0
2419,FR-81,2020-07-23,1.0
2420,FR-81,2020-07-30,2.0
2421,FR-81,2020-08-06,0.0
2422,FR-81,2020-08-13,4.0
2423,FR-81,2020-08-20,7.0
2424,FR-81,2020-08-27,3.0
2425,FR-81,2020-09-03,4.0
2426,FR-81,2020-09-10,5.0
2427,FR-81,2020-09-17,9.0
2428,FR-81,2020-09-24,32.0
2429,FR-81,2020-10-01,5.0
2430,FR-82,2020-03-19,4.0
2431,FR-82,2020-03-26,11.0
2432,FR-82,2020-04-02,12.0
2433,FR-82,2020-04-09,11.0
2434,FR-82,2020-04-16,8.0
2435,FR-82,2020-04-23,4.0
2436,FR-82,2020-04-30,1.0
2437,FR-82,2020-05-07,1.0
2438,FR-82,2020-05-14,0.0
2439,FR-82,2020-05-21,3.0
2440,FR-82,2020-05-28,0.0
2441,FR-82,2020-06-04,0.0
2442,FR-82,2020-06-11,0.0
2443,FR-82,2020-06-18,0.0
2444,FR-82,2020-06-25,0.0
2445,FR-82,2020-07-02,0.0
2446,FR-82,2020-07-09,0.0
2447,FR-82,2020-07-16,2.0
2448,FR-82,2020-07-23,0.0
2449,FR-82,2020-07-30,0.0
2450,FR-82,2020-08-06,1.0
2451,FR-82,2020-08-13,0.0
2452,FR-82,2020-08-20,1.0
2453,FR-82,2020-08-27,0.0
2454,FR-82,2020-09-03,5.0
2455,FR-82,2020-09-10,5.0
2456,FR-82,2020-09-17,10.0
2457,FR-82,2020-09-24,18.0
2458,FR-82,2020-10-01,2.0
2459,FR-83,2020-03-19,117.0
2460,FR-83,2020-03-26,172.0
2461,FR-83,2020-04-02,193.0
2462,FR-83,2020-04-09,225.0
2463,FR-83,2020-04-16,109.0
2464,FR-83,2020-04-23,128.0
2465,FR-83,2020-04-30,53.0
2466,FR-83,2020-05-07,28.0
2467,FR-83,2020-05-14,21.0
2468,FR-83,2020-05-21,11.0
2469,FR-83,2020-05-28,15.0
2470,FR-83,2020-06-04,5.0
2471,FR-83,2020-06-11,6.0
2472,FR-83,2020-06-18,6.0
2473,FR-83,2020-06-25,38.0
2474,FR-83,2020-07-02,2.0
2475,FR-83,2020-07-09,2.0
2476,FR-83,2020-07-16,3.0
2477,FR-83,2020-07-23,6.0
2478,FR-83,2020-07-30,5.0
2479,FR-83,2020-08-06,5.0
2480,FR-83,2020-08-13,14.0
2481,FR-83,2020-08-20,17.0
2482,FR-83,2020-08-27,33.0
2483,FR-83,2020-09-03,35.0
2484,FR-83,2020-09-10,34.0
2485,FR-83,2020-09-17,32.0
2486,FR-83,2020-09-24,28.0
2487,FR-83,2020-10-01,1.0
2488,FR-84,2020-03-19,41.0
2489,FR-84,2020-03-26,75.0
2490,FR-84,2020-04-02,75.0
2491,FR-84,2020-04-09,35.0
2492,FR-84,2020-04-16,29.0
2493,FR-84,2020-04-23,38.0
2494,FR-84,2020-04-30,26.0
2495,FR-84,2020-05-07,4.0
2496,FR-84,2020-05-14,3.0
2497,FR-84,2020-05-21,8.0
2498,FR-84,2020-05-28,12.0
2499,FR-84,2020-06-04,3.0
2500,FR-84,2020-06-11,2.0
2501,FR-84,2020-06-18,0.0
2502,FR-84,2020-06-25,0.0
2503,FR-84,2020-07-02,2.0
2504,FR-84,2020-07-09,1.0
2505,FR-84,2020-07-16,5.0
2506,FR-84,2020-07-23,1.0
2507,FR-84,2020-07-30,0.0
2508,FR-84,2020-08-06,4.0
2509,FR-84,2020-08-13,6.0
2510,FR-84,2020-08-20,5.0
2511,FR-84,2020-08-27,18.0
2512,FR-84,2020-09-03,36.0
2513,FR-84,2020-09-10,44.0
2514,FR-84,2020-09-17,57.0
2515,FR-84,2020-09-24,57.0
2516,FR-84,2020-10-01,6.0
2517,FR-85,2020-03-19,41.0
2518,FR-85,2020-03-26,68.0
2519,FR-85,2020-04-02,46.0
2520,FR-85,2020-04-09,43.0
2521,FR-85,2020-04-16,41.0
2522,FR-85,2020-04-23,9.0
2523,FR-85,2020-04-30,10.0
2524,FR-85,2020-05-07,15.0
2525,FR-85,2020-05-14,33.0
2526,FR-85,2020-05-21,16.0
2527,FR-85,2020-05-28,20.0
2528,FR-85,2020-06-04,9.0
2529,FR-85,2020-06-11,0.0
2530,FR-85,2020-06-18,2.0
2531,FR-85,2020-06-25,2.0
2532,FR-85,2020-07-02,2.0
2533,FR-85,2020-07-09,1.0
2534,FR-85,2020-07-16,3.0
2535,FR-85,2020-07-23,3.0
2536,FR-85,2020-07-30,3.0
2537,FR-85,2020-08-06,6.0
2538,FR-85,2020-08-13,1.0
2539,FR-85,2020-08-20,9.0
2540,FR-85,2020-08-27,1.0
2541,FR-85,2020-09-03,6.0
2542,FR-85,2020-09-10,3.0
2543,FR-85,2020-09-17,10.0
2544,FR-85,2020-09-24,11.0
2545,FR-85,2020-10-01,3.0
2546,FR-86,2020-03-19,28.0
2547,FR-86,2020-03-26,55.0
2548,FR-86,2020-04-02,33.0
2549,FR-86,2020-04-09,22.0
2550,FR-86,2020-04-16,16.0
2551,FR-86,2020-04-23,13.0
2552,FR-86,2020-04-30,8.0
2553,FR-86,2020-05-07,9.0
2554,FR-86,2020-05-14,4.0
2555,FR-86,2020-05-21,9.0
2556,FR-86,2020-05-28,4.0
2557,FR-86,2020-06-04,1.0
2558,FR-86,2020-06-11,1.0
2559,FR-86,2020-06-18,0.0
2560,FR-86,2020-06-25,0.0
2561,FR-86,2020-07-02,0.0
2562,FR-86,2020-07-09,0.0
2563,FR-86,2020-07-16,2.0
2564,FR-86,2020-07-23,0.0
2565,FR-86,2020-07-30,0.0
2566,FR-86,2020-08-06,0.0
2567,FR-86,2020-08-13,2.0
2568,FR-86,2020-08-20,2.0
2569,FR-86,2020-08-27,1.0
2570,FR-86,2020-09-03,4.0
2571,FR-86,2020-09-10,6.0
2572,FR-86,2020-09-17,11.0
2573,FR-86,2020-09-24,4.0
2574,FR-86,2020-10-01,1.0
2575,FR-87,2020-03-19,21.0
2576,FR-87,2020-03-26,52.0
2577,FR-87,2020-04-02,37.0
2578,FR-87,2020-04-09,30.0
2579,FR-87,2020-04-16,14.0
2580,FR-87,2020-04-23,3.0
2581,FR-87,2020-04-30,3.0
2582,FR-87,2020-05-07,7.0
2583,FR-87,2020-05-14,2.0
2584,FR-87,2020-05-21,1.0
2585,FR-87,2020-05-28,0.0
2586,FR-87,2020-06-04,0.0
2587,FR-87,2020-06-11,1.0
2588,FR-87,2020-06-18,0.0
2589,FR-87,2020-06-25,0.0
2590,FR-87,2020-07-02,1.0
2591,FR-87,2020-07-09,0.0
2592,FR-87,2020-07-16,3.0
2593,FR-87,2020-07-23,0.0
2594,FR-87,2020-07-30,1.0
2595,FR-87,2020-08-06,0.0
2596,FR-87,2020-08-13,0.0
2597,FR-87,2020-08-20,1.0
2598,FR-87,2020-08-27,4.0
2599,FR-87,2020-09-03,6.0
2600,FR-87,2020-09-10,11.0
2601,FR-87,2020-09-17,26.0
2602,FR-87,2020-09-24,20.0
2603,FR-87,2020-10-01,1.0
2604,FR-88,2020-03-19,156.0
2605,FR-88,2020-03-26,291.0
2606,FR-88,2020-04-02,170.0
2607,FR-88,2020-04-09,136.0
2608,FR-88,2020-04-16,94.0
2609,FR-88,2020-04-23,50.0
2610,FR-88,2020-04-30,36.0
2611,FR-88,2020-05-07,18.0
2612,FR-88,2020-05-14,7.0
2613,FR-88,2020-05-21,9.0
2614,FR-88,2020-05-28,16.0
2615,FR-88,2020-06-04,8.0
2616,FR-88,2020-06-11,2.0
2617,FR-88,2020-06-18,2.0
2618,FR-88,2020-06-25,5.0
2619,FR-88,2020-07-02,2.0
2620,FR-88,2020-07-09,2.0
2621,FR-88,2020-07-16,3.0
2622,FR-88,2020-07-23,3.0
2623,FR-88,2020-07-30,1.0
2624,FR-88,2020-08-06,3.0
2625,FR-88,2020-08-13,3.0
2626,FR-88,2020-08-20,4.0
2627,FR-88,2020-08-27,4.0
2628,FR-88,2020-09-03,2.0
2629,FR-88,2020-09-10,2.0
2630,FR-88,2020-09-17,3.0
2631,FR-88,2020-09-24,2.0
2632,FR-88,2020-10-01,0.0
2633,FR-89,2020-03-19,25.0
2634,FR-89,2020-03-26,71.0
2635,FR-89,2020-04-02,70.0
2636,FR-89,2020-04-09,61.0
2637,FR-89,2020-04-16,80.0
2638,FR-89,2020-04-23,37.0
2639,FR-89,2020-04-30,30.0
2640,FR-89,2020-05-07,22.0
2641,FR-89,2020-05-14,19.0
2642,FR-89,2020-05-21,21.0
2643,FR-89,2020-05-28,1.0
2644,FR-89,2020-06-04,10.0
2645,FR-89,2020-06-11,20.0
2646,FR-89,2020-06-18,9.0
2647,FR-89,2020-06-25,6.0
2648,FR-89,2020-07-02,8.0
2649,FR-89,2020-07-09,5.0
2650,FR-89,2020-07-16,7.0
2651,FR-89,2020-07-23,10.0
2652,FR-89,2020-07-30,4.0
2653,FR-89,2020-08-06,10.0
2654,FR-89,2020-08-13,7.0
2655,FR-89,2020-08-20,4.0
2656,FR-89,2020-08-27,5.0
2657,FR-89,2020-09-03,2.0
2658,FR-89,2020-09-10,7.0
2659,FR-89,2020-09-17,9.0
2660,FR-89,2020-09-24,9.0
2661,FR-89,2020-10-01,3.0
2662,FR-90,2020-03-19,174.0
2663,FR-90,2020-03-26,156.0
2664,FR-90,2020-04-02,136.0
2665,FR-90,2020-04-09,91.0
2666,FR-90,2020-04-16,48.0
2667,FR-90,2020-04-23,23.0
2668,FR-90,2020-04-30,39.0
2669,FR-90,2020-05-07,24.0
2670,FR-90,2020-05-14,11.0
2671,FR-90,2020-05-21,10.0
2672,FR-90,2020-05-28,4.0
2673,FR-90,2020-06-04,4.0
2674,FR-90,2020-06-11,4.0
2675,FR-90,2020-06-18,3.0
2676,FR-90,2020-06-25,1.0
2677,FR-90,2020-07-02,0.0
2678,FR-90,2020-07-09,31.0
2679,FR-90,2020-07-16,0.0
2680,FR-90,2020-07-23,0.0
2681,FR-90,2020-07-30,4.0
2682,FR-90,2020-08-06,4.0
2683,FR-90,2020-08-13,0.0
2684,FR-90,2020-08-20,0.0
2685,FR-90,2020-08-27,2.0
2686,FR-90,2020-09-03,4.0
2687,FR-90,2020-09-10,7.0
2688,FR-90,2020-09-17,7.0
2689,FR-90,2020-09-24,2.0
2690,FR-90,2020-10-01,0.0
2691,FR-91,2020-03-19,404.0
2692,FR-91,2020-03-26,544.0
2693,FR-91,2020-04-02,811.0
2694,FR-91,2020-04-09,481.0
2695,FR-91,2020-04-16,358.0
2696,FR-91,2020-04-23,316.0
2697,FR-91,2020-04-30,138.0
2698,FR-91,2020-05-07,84.0
2699,FR-91,2020-05-14,61.0
2700,FR-91,2020-05-21,83.0
2701,FR-91,2020-05-28,31.0
2702,FR-91,2020-06-04,17.0
2703,FR-91,2020-06-11,16.0
2704,FR-91,2020-06-18,12.0
2705,FR-91,2020-06-25,12.0
2706,FR-91,2020-07-02,27.0
2707,FR-91,2020-07-09,5.0
2708,FR-91,2020-07-16,12.0
2709,FR-91,2020-07-23,7.0
2710,FR-91,2020-07-30,12.0
2711,FR-91,2020-08-06,17.0
2712,FR-91,2020-08-13,21.0
2713,FR-91,2020-08-20,21.0
2714,FR-91,2020-08-27,42.0
2715,FR-91,2020-09-03,22.0
2716,FR-91,2020-09-10,59.0
2717,FR-91,2020-09-17,362.0
2718,FR-91,2020-09-24,106.0
2719,FR-91,2020-10-01,12.0
2720,FR-92,2020-03-19,849.0
2721,FR-92,2020-03-26,1471.0
2722,FR-92,2020-04-02,1330.0
2723,FR-92,2020-04-09,886.0
2724,FR-92,2020-04-16,661.0
2725,FR-92,2020-04-23,480.0
2726,FR-92,2020-04-30,222.0
2727,FR-92,2020-05-07,157.0
2728,FR-92,2020-05-14,165.0
2729,FR-92,2020-05-21,55.0
2730,FR-92,2020-05-28,66.0
2731,FR-92,2020-06-04,43.0
2732,FR-92,2020-06-11,25.0
2733,FR-92,2020-06-18,30.0
2734,FR-92,2020-06-25,16.0
2735,FR-92,2020-07-02,7.0
2736,FR-92,2020-07-09,12.0
2737,FR-92,2020-07-16,19.0
2738,FR-92,2020-07-23,26.0
2739,FR-92,2020-07-30,65.0
2740,FR-92,2020-08-06,43.0
2741,FR-92,2020-08-13,46.0
2742,FR-92,2020-08-20,47.0
2743,FR-92,2020-08-27,53.0
2744,FR-92,2020-09-03,79.0
2745,FR-92,2020-09-10,115.0
2746,FR-92,2020-09-17,201.0
2747,FR-92,2020-09-24,172.0
2748,FR-92,2020-10-01,37.0
2749,FR-93,2020-03-19,470.0
2750,FR-93,2020-03-26,1128.0
2751,FR-93,2020-04-02,1062.0
2752,FR-93,2020-04-09,970.0
2753,FR-93,2020-04-16,715.0
2754,FR-93,2020-04-23,427.0
2755,FR-93,2020-04-30,232.0
2756,FR-93,2020-05-07,247.0
2757,FR-93,2020-05-14,143.0
2758,FR-93,2020-05-21,70.0
2759,FR-93,2020-05-28,62.0
2760,FR-93,2020-06-04,44.0
2761,FR-93,2020-06-11,41.0
2762,FR-93,2020-06-18,51.0
2763,FR-93,2020-06-25,31.0
2764,FR-93,2020-07-02,25.0
2765,FR-93,2020-07-09,25.0
2766,FR-93,2020-07-16,31.0
2767,FR-93,2020-07-23,34.0
2768,FR-93,2020-07-30,34.0
2769,FR-93,2020-08-06,42.0
2770,FR-93,2020-08-13,47.0
2771,FR-93,2020-08-20,39.0
2772,FR-93,2020-08-27,53.0
2773,FR-93,2020-09-03,83.0
2774,FR-93,2020-09-10,135.0
2775,FR-93,2020-09-17,197.0
2776,FR-93,2020-09-24,181.0
2777,FR-93,2020-10-01,43.0
2778,FR-94,2020-03-19,682.0
2779,FR-94,2020-03-26,1306.0
2780,FR-94,2020-04-02,1503.0
2781,FR-94,2020-04-09,949.0
2782,FR-94,2020-04-16,627.0
2783,FR-94,2020-04-23,416.0
2784,FR-94,2020-04-30,286.0
2785,FR-94,2020-05-07,158.0
2786,FR-94,2020-05-14,129.0
2787,FR-94,2020-05-21,96.0
2788,FR-94,2020-05-28,58.0
2789,FR-94,2020-06-04,49.0
2790,FR-94,2020-06-11,23.0
2791,FR-94,2020-06-18,45.0
2792,FR-94,2020-06-25,29.0
2793,FR-94,2020-07-02,12.0
2794,FR-94,2020-07-09,13.0
2795,FR-94,2020-07-16,40.0
2796,FR-94,2020-07-23,47.0
2797,FR-94,2020-07-30,44.0
2798,FR-94,2020-08-06,37.0
2799,FR-94,2020-08-13,35.0
2800,FR-94,2020-08-20,78.0
2801,FR-94,2020-08-27,48.0
2802,FR-94,2020-09-03,41.0
2803,FR-94,2020-09-10,102.0
2804,FR-94,2020-09-17,186.0
2805,FR-94,2020-09-24,164.0
2806,FR-94,2020-10-01,22.0
2807,FR-95,2020-03-19,538.0
2808,FR-95,2020-03-26,814.0
2809,FR-95,2020-04-02,758.0
2810,FR-95,2020-04-09,520.0
2811,FR-95,2020-04-16,415.0
2812,FR-95,2020-04-23,222.0
2813,FR-95,2020-04-30,129.0
2814,FR-95,2020-05-07,79.0
2815,FR-95,2020-05-14,81.0
2816,FR-95,2020-05-21,54.0
2817,FR-95,2020-05-28,44.0
2818,FR-95,2020-06-04,24.0
2819,FR-95,2020-06-11,9.0
2820,FR-95,2020-06-18,14.0
2821,FR-95,2020-06-25,9.0
2822,FR-95,2020-07-02,10.0
2823,FR-95,2020-07-09,10.0
2824,FR-95,2020-07-16,13.0
2825,FR-95,2020-07-23,34.0
2826,FR-95,2020-07-30,30.0
2827,FR-95,2020-08-06,18.0
2828,FR-95,2020-08-13,35.0
2829,FR-95,2020-08-20,25.0
2830,FR-95,2020-08-27,22.0
2831,FR-95,2020-09-03,38.0
2832,FR-95,2020-09-10,116.0
2833,FR-95,2020-09-17,110.0
2834,FR-95,2020-09-24,116.0
2835,FR-95,2020-10-01,17.0
2836,FR-2A,2020-03-19,115.0
2837,FR-2A,2020-03-26,72.0
2838,FR-2A,2020-04-02,26.0
2839,FR-2A,2020-04-09,11.0
2840,FR-2A,2020-04-16,12.0
2841,FR-2A,2020-04-23,7.0
2842,FR-2A,2020-04-30,5.0
2843,FR-2A,2020-05-07,2.0
2844,FR-2A,2020-05-14,0.0
2845,FR-2A,2020-05-21,1.0
2846,FR-2A,2020-05-28,1.0
2847,FR-2A,2020-06-04,2.0
2848,FR-2A,2020-06-11,0.0
2849,FR-2A,2020-06-18,0.0
2850,FR-2A,2020-06-25,0.0
2851,FR-2A,2020-07-02,1.0
2852,FR-2A,2020-07-09,0.0
2853,FR-2A,2020-07-16,0.0
2854,FR-2A,2020-07-23,1.0
2855,FR-2A,2020-07-30,0.0
2856,FR-2A,2020-08-06,0.0
2857,FR-2A,2020-08-13,0.0
2858,FR-2A,2020-08-20,0.0
2859,FR-2A,2020-08-27,0.0
2860,FR-2A,2020-09-03,0.0
2861,FR-2A,2020-09-10,10.0
2862,FR-2A,2020-09-17,12.0
2863,FR-2A,2020-09-24,5.0
2864,FR-2A,2020-10-01,0.0
2865,FR-2B,2020-03-19,42.0
2866,FR-2B,2020-03-26,26.0
2867,FR-2B,2020-04-02,42.0
2868,FR-2B,2020-04-09,14.0
2869,FR-2B,2020-04-16,10.0
2870,FR-2B,2020-04-23,7.0
2871,FR-2B,2020-04-30,3.0
2872,FR-2B,2020-05-07,6.0
2873,FR-2B,2020-05-14,3.0
2874,FR-2B,2020-05-21,1.0
2875,FR-2B,2020-05-28,0.0
2876,FR-2B,2020-06-04,1.0
2877,FR-2B,2020-06-11,0.0
2878,FR-2B,2020-06-18,0.0
2879,FR-2B,2020-06-25,0.0
2880,FR-2B,2020-07-02,0.0
2881,FR-2B,2020-07-09,0.0
2882,FR-2B,2020-07-16,0.0
2883,FR-2B,2020-07-23,0.0
2884,FR-2B,2020-07-30,0.0
2885,FR-2B,2020-08-06,0.0
2886,FR-2B,2020-08-13,0.0
2887,FR-2B,2020-08-20,5.0
2888,FR-2B,2020-08-27,5.0
2889,FR-2B,2020-09-03,11.0
2890,FR-2B,2020-09-10,8.0
2891,FR-2B,2020-09-17,8.0
2892,FR-2B,2020-09-24,5.0
2893,FR-2B,2020-10-01,1.0
2894,FR-GUA,2020-03-19,6.0
2895,FR-GUA,2020-03-26,62.0
2896,FR-GUA,2020-04-02,31.0
2897,FR-GUA,2020-04-09,13.0
2898,FR-GUA,2020-04-16,8.0
2899,FR-GUA,2020-04-23,3.0
2900,FR-GUA,2020-04-30,0.0
2901,FR-GUA,2020-05-07,0.0
2902,FR-GUA,2020-05-14,0.0
2903,FR-GUA,2020-05-21,0.0
2904,FR-GUA,2020-05-28,0.0
2905,FR-GUA,2020-06-04,0.0
2906,FR-GUA,2020-06-11,1.0
2907,FR-GUA,2020-06-18,2.0
2908,FR-GUA,2020-06-25,1.0
2909,FR-GUA,2020-07-02,0.0
2910,FR-GUA,2020-07-09,0.0
2911,FR-GUA,2020-07-16,0.0
2912,FR-GUA,2020-07-23,0.0
2913,FR-GUA,2020-07-30,0.0
2914,FR-GUA,2020-08-06,3.0
2915,FR-GUA,2020-08-13,7.0
2916,FR-GUA,2020-08-20,15.0
2917,FR-GUA,2020-08-27,23.0
2918,FR-GUA,2020-09-03,56.0
2919,FR-GUA,2020-09-10,86.0
2920,FR-GUA,2020-09-17,110.0
2921,FR-GUA,2020-09-24,157.0
2922,FR-GUA,2020-10-01,8.0
2923,FR-MQ,2020-03-19,20.0
2924,FR-MQ,2020-03-26,57.0
2925,FR-MQ,2020-04-02,16.0
2926,FR-MQ,2020-04-09,3.0
2927,FR-MQ,2020-04-16,12.0
2928,FR-MQ,2020-04-23,1.0
2929,FR-MQ,2020-04-30,2.0
2930,FR-MQ,2020-05-07,1.0
2931,FR-MQ,2020-05-14,1.0
2932,FR-MQ,2020-05-21,0.0
2933,FR-MQ,2020-05-28,0.0
2934,FR-MQ,2020-06-04,1.0
2935,FR-MQ,2020-06-11,1.0
2936,FR-MQ,2020-06-18,3.0
2937,FR-MQ,2020-06-25,1.0
2938,FR-MQ,2020-07-02,0.0
2939,FR-MQ,2020-07-09,1.0
2940,FR-MQ,2020-07-16,0.0
2941,FR-MQ,2020-07-23,0.0
2942,FR-MQ,2020-07-30,0.0
2943,FR-MQ,2020-08-06,1.0
2944,FR-MQ,2020-08-13,1.0
2945,FR-MQ,2020-08-20,13.0
2946,FR-MQ,2020-08-27,5.0
2947,FR-MQ,2020-09-03,6.0
2948,FR-MQ,2020-09-10,13.0
2949,FR-MQ,2020-09-17,16.0
2950,FR-MQ,2020-09-24,19.0
2951,FR-MQ,2020-10-01,0.0
2952,FR-GF,2020-03-19,0.0
2953,FR-GF,2020-03-26,10.0
2954,FR-GF,2020-04-02,9.0
2955,FR-GF,2020-04-09,17.0
2956,FR-GF,2020-04-16,3.0
2957,FR-GF,2020-04-23,3.0
2958,FR-GF,2020-04-30,5.0
2959,FR-GF,2020-05-07,8.0
2960,FR-GF,2020-05-14,14.0
2961,FR-GF,2020-05-21,22.0
2962,FR-GF,2020-05-28,33.0
2963,FR-GF,2020-06-04,58.0
2964,FR-GF,2020-06-11,102.0
2965,FR-GF,2020-06-18,147.0
2966,FR-GF,2020-06-25,159.0
2967,FR-GF,2020-07-02,169.0
2968,FR-GF,2020-07-09,139.0
2969,FR-GF,2020-07-16,166.0
2970,FR-GF,2020-07-23,167.0
2971,FR-GF,2020-07-30,119.0
2972,FR-GF,2020-08-06,92.0
2973,FR-GF,2020-08-13,119.0
2974,FR-GF,2020-08-20,103.0
2975,FR-GF,2020-08-27,79.0
2976,FR-GF,2020-09-03,49.0
2977,FR-GF,2020-09-10,32.0
2978,FR-GF,2020-09-17,25.0
2979,FR-GF,2020-09-24,17.0
2980,FR-GF,2020-10-01,12.0
2981,FR-LRE,2020-03-19,1.0
2982,FR-LRE,2020-03-26,71.0
2983,FR-LRE,2020-04-02,22.0
2984,FR-LRE,2020-04-09,6.0
2985,FR-LRE,2020-04-16,8.0
2986,FR-LRE,2020-04-23,5.0
2987,FR-LRE,2020-04-30,7.0
2988,FR-LRE,2020-05-07,10.0
2989,FR-LRE,2020-05-14,5.0
2990,FR-LRE,2020-05-21,10.0
2991,FR-LRE,2020-05-28,4.0
2992,FR-LRE,2020-06-04,1.0
2993,FR-LRE,2020-06-11,14.0
2994,FR-LRE,2020-06-18,0.0
2995,FR-LRE,2020-06-25,4.0
2996,FR-LRE,2020-07-02,9.0
2997,FR-LRE,2020-07-09,7.0
2998,FR-LRE,2020-07-16,6.0
2999,FR-LRE,2020-07-23,1.0
3000,FR-LRE,2020-07-30,2.0
3001,FR-LRE,2020-08-06,10.0
3002,FR-LRE,2020-08-13,30.0
3003,FR-LRE,2020-08-20,35.0
3004,FR-LRE,2020-08-27,51.0
3005,FR-LRE,2020-09-03,45.0
3006,FR-LRE,2020-09-10,42.0
3007,FR-LRE,2020-09-17,52.0
3008,FR-LRE,2020-09-24,25.0
3009,FR-LRE,2020-10-01,3.0
3010,FR-MAY,2020-03-19,0.0
3011,FR-MAY,2020-03-26,1.0
3012,FR-MAY,2020-04-02,40.0
3013,FR-MAY,2020-04-09,17.0
3014,FR-MAY,2020-04-16,25.0
